kodepemda,namapemda,idperiode,kodebidang,uraibidang,kodeprogram,uraiprogram,kodekegiatan,uraikegiatan,kodesubkegiatan,uraisubkegiatan,kodeskpd,uraiskpd,kodesubkegiatan_indikator,uraisubkegiatan_indikator,satuan,kinerja,volume_awal,volume_0,volume_1,volume_2,volume_3,volume_4,volume_5,volume_6,volume_7,pagu_awal,pagu1,pagu2,pagu3,pagu4,pagu5,pagu6,pagu7
3402,KAB. BANTUL,20252029,7.01,KECAMATAN,7.01.02,PROGRAM PENYELENGGARAAN PEMERINTAHAN DAN PELAYANAN PUBLIK,7.01.02.2.01,"Koordinasi Penyelenggaraan Kegiatan

Pemerintahan di Tingkat Kecamatan",7.01.02.2.01.0002,Peningkatan Efektifitas Kegiatan Pemerintahan di Tingkat Kecamatan,7.01.2.22.0.00.15.0000,Kapanewon Srandakan,731234,Jumlah Dokumen Peningkatan Efektifitas Kegiatan Pemerintahan di Tingkat Kecamatan,Dokumen,Meningkatnya Efektifitas Kegiatan Pemerintahan di Tingkat Kecamatan,0,7,7,4,4,4,4,,,,15300000.0,15368723.0,15407771.0,15500548.0,15600564.0,0.0,0.0
3402,KAB. BANTUL,20252029,7.01,KECAMATAN,7.01.02,PROGRAM PENYELENGGARAAN PEMERINTAHAN DAN PELAYANAN PUBLIK,7.01.02.2.04,Pelaksanaan Urusan Pemerintahan yang Dilimpahkan kepada Camat,7.01.02.2.04.0002,Pelaksanaan Urusan Pemerintahan yang terkait dengan Nonperizinan,7.01.2.22.0.00.15.0000,Kapanewon Srandakan,731277,Jumlah Laporan Pelaksanaan Nonperizinan pada Urusan Pemerintahan,Laporan,Terlaksananya Urusan Pemerintahan yang Terkait dengan Nonperizinan,0,2,2,2,2,2,2,,,,15318000.0,15400240.0,15502259.0,15588321.0,15667053.0,0.0,0.0
3402,KAB. BANTUL,20252029,7.01,KECAMATAN,7.01.03,PROGRAM PEMBERDAYAAN MASYARAKAT DESA DAN KELURAHAN,7.01.03.2.01,Koordinasi Kegiatan Pemberdayaan Desa,7.01.03.2.01.0001,Peningkatan Partisipasi Masyarakat dalam Forum Musyawarah Perencanaan Pembangunan di Desa,7.01.2.22.0.00.15.0000,Kapanewon Srandakan,731455,Jumlah Lembaga Kemasyarakatan yang Berpartisipasi dalam Forum Musyawarah Perencanaan Pembangunan di Desa ,Lembaga Kemasyarakatan,Meningkatnya Partisipasi Masyarakat dalam Forum Musyawarah Perencanaan Pembangunan di Desa,,20,20,20,20,20,20,,,,20000000.0,20200000.0,20500000.0,21000000.0,21500000.0,0.0,0.0
3402,KAB. BANTUL,20252029,7.01,KECAMATAN,7.01.03,PROGRAM PEMBERDAYAAN MASYARAKAT DESA DAN KELURAHAN,7.01.03.2.01,Koordinasi Kegiatan Pemberdayaan Desa,7.01.03.2.01.0003,Peningkatan Efektifitas Kegiatan Pemberdayaan Masyarakat di Wilayah Kecamatan,7.01.2.22.0.00.15.0000,Kapanewon Srandakan,731455,Jumlah Laporan Peningkatan Efektivitas Kegiatan Pemberdayaan Masyarakat di Wilayah Kecamatan ,Laporan,Meningkatnya Efektifitas Kegiatan Pemberdayaan Masyarakat di Wilayah Kecamatan,0,16,16,16,16,16,16,,,,55386126.0,55493721.0,55676218.0,55241385.0,55083298.0,0.0,0.0
3402,KAB. BANTUL,20252029,7.01,KECAMATAN,7.01.03,PROGRAM PEMBERDAYAAN MASYARAKAT DESA DAN KELURAHAN,7.01.03.2.03,Pemberdayaan Lembaga Kemasyarakatan Tingkat Kecamatan,7.01.03.2.03.0004,Fasilitasi Pengembangan Usaha Ekonomi Masyarakat,7.01.2.22.0.00.15.0000,Kapanewon Srandakan,731412,Jumlah Laporan Fasilitasi Pengembangan Usaha Ekonomi Masyarakat,Laporan,Terlaksananya Fasilitasi Pengembangan Usaha Ekonomi Masyarakat,0,100,100,100,100,100,100,,,,22894750.0,23047362.0,23290400.0,23755800.0,23968474.0,0.0,0.0
3402,KAB. BANTUL,20252029,7.01,KECAMATAN,7.01.04,PROGRAM KOORDINASI KETENTRAMAN DAN KETERTIBAN UMUM,7.01.04.2.01,Koordinasi Upaya Penyelenggaraan Ketenteraman dan Ketertiban Umum,7.01.04.2.01.0001,"Sinergitas dengan Kepolisian Negara Republik Indonesia, Tentara Nasional Indonesia dan Instansi Vertikal di Wilayah Kecamatan",7.01.2.22.0.00.15.0000,Kapanewon Srandakan,731494,"Jumlah Laporan Hasil Sinergitas dengan Kepolisian Negara Republik Indonesia, Tentara Nasional Indonesia dan Instansi Vertikal di Wilayah Kecamatan",Laporan,"Terlaksananya Sinergitas dengan Kepolisian Negara Republik Indonesia, Tentara Nasional Indonesia dan Instansi Vertikal di Wilayah Kecamatan",0,5,5,5,5,5,5,,,,23554471.0,23664766.0,23838651.0,23965810.0,24098725.0,0.0,0.0
3402,KAB. BANTUL,20252029,7.01,KECAMATAN,7.01.05,PROGRAM PENYELENGGARAAN URUSAN PEMERINTAHAN UMUM,7.01.05.2.01,Penyelenggaraan Urusan Pemerintahan Umum Sesuai Penugasan Kepala Daerah,7.01.05.2.01.0001,"Pembinaan Wawasan Kebangsaan dan Ketahanan Nasional dalam rangka Memantapkan Pengamalan Pancasila, Pelaksanaan Undang-Undang Dasar Negara Republik Indonesia Tahun

1945, Pelestarian Bhinneka Tunggal Ika serta Pemertahanan dan Pemeliharaan Keutuhan Negara Kesatuan Republik Indonesia",7.01.2.22.0.00.15.0000,Kapanewon Srandakan,731510,"Jumlah Orang yang Mengikuti Pembinaan Wawasan Kebangsaan dan Ketahanan Nasional dalam rangka Memantapkan Pengamalan Pancasila, Pelaksanaan Undang-Undang Dasar Negara Republik Indonesia Tahun 1945, Pelestarian Bhinneka Tunggal Ika serta Pemertahanan dan Pemeliharaan Keutuhan Negara Kesatuan Republik Indonesia",Orang,"Terlaksananya Pembinaan Wawasan Kebangsaan dan Ketahanan Nasional dalam rangka Memantapkan Pengamalan Pancasila, Pelaksanaan Undang-Undang Dasar Negara Republik Indonesia Tahun 1945, Pelestarian Bhinneka Tunggal Ika serta Pemertahanan dan Pemeliharaan Keutuhan Negara Kesatuan Republik Indonesia",,100,100,100,100,100,100,,,,139992071.0,140647593.0,141681051.0,142436795.0,143226754.0,0.0,0.0
3402,KAB. BANTUL,20252029,2.22,URUSAN PEMERINTAHAN BIDANG KEBUDAYAAN,2.22.08,PROGRAM PENYELENGGARAAN KEISTIMEWAAN YOGYAKARTA URUSAN KEBUDAYAAN,2.22.08.5.07,"Adat, Seni, Tradisi dan Lembaga Budaya",2.22.08.5.07.0006,Gelar Budaya Jogja,7.01.2.22.0.00.16.0000,Kapanewon Banguntapan,717562,Jumlah Laporan Gelar Budaya Yogyakarta,Laporan,Terlaksananya Gelar Budaya Yogyakarta,1,1,1,1,1,1,1,,,,100000000.0,50000000.0,50000000.0,50000000.0,50000000.0,0.0,0.0
3402,KAB. BANTUL,20252029,4.01,SEKRETARIAT DAERAH,4.01.04,PROGRAM PENYELENGGARAAN KEISTIMEWAAN YOGYAKARTA URUSAN KELEMBAGAAN DAN KETATALAKSANAAN,4.01.04.5.01,Penataan Kelembagaan dan Ketatalaksanaan Keistimewaan,4.01.04.5.01.0007,Penerapan dan Pendampingan Keistimewaan di Kapanewon/Kemantren dan Kalurahan/ Kelurahan,7.01.2.22.0.00.16.0000,Kapanewon Banguntapan,717530,Jumlah Dokumen Hasil Penerapan Keistimewaan di Kapanewon/Kemantren dan Kalurahan/Kelurahan yang Didampingi,Dokumen,Terlaksananya Penerapan dan Pendampingan Keistimewaan di Kapanewon/Kemantren dan Kalurahan/Kelurahan,0,4,4,3,3,3,3,,,,35996000.0,30000000.0,30000000.0,30000000.0,30000000.0,0.0,0.0
3402,KAB. BANTUL,20252029,7.01,KECAMATAN,7.01.02,PROGRAM PENYELENGGARAAN PEMERINTAHAN DAN PELAYANAN PUBLIK,7.01.02.2.01,"Koordinasi Penyelenggaraan Kegiatan

Pemerintahan di Tingkat Kecamatan",7.01.02.2.01.0001,Koordinasi/Sinergi Perencanaan dan Pelaksanaan Kegiatan Pemerintahan dengan Perangkat Daerah dan Instansi Vertikal Terkait,7.01.2.22.0.00.16.0000,Kapanewon Banguntapan,722374,Jumlah Laporan Koordinasi/Sinergi Perencanaan dan Pelaksanaan Kegiatan Pemerintahan dengan Perangkat Daerah dan Instansi Vertikal Terkait,Laporan,Terlaksananya Koordinasi/Sinergi Perencanaan dan Pelaksanaan Kegiatan Pemerintahan dengan Perangkat Daerah dan Instansi Vertikal Terkait,4,4,4,4,4,4,4,,,,10018135.0,10180285.0,10180920.0,10322861.0,10518264.0,0.0,0.0
3402,KAB. BANTUL,20252029,7.01,KECAMATAN,7.01.02,PROGRAM PENYELENGGARAAN PEMERINTAHAN DAN PELAYANAN PUBLIK,7.01.02.2.01,"Koordinasi Penyelenggaraan Kegiatan

Pemerintahan di Tingkat Kecamatan",7.01.02.2.01.0002,Peningkatan Efektifitas Kegiatan Pemerintahan di Tingkat Kecamatan,7.01.2.22.0.00.16.0000,Kapanewon Banguntapan,722374,Jumlah Dokumen Peningkatan Efektifitas Kegiatan Pemerintahan di Tingkat Kecamatan,Dokumen,Meningkatnya Efektifitas Kegiatan Pemerintahan di Tingkat Kecamatan,4,4,4,4,4,4,4,,,,11000000.0,11000000.0,11000000.0,11000000.0,11000000.0,0.0,0.0
3402,KAB. BANTUL,20252029,7.01,KECAMATAN,7.01.02,PROGRAM PENYELENGGARAAN PEMERINTAHAN DAN PELAYANAN PUBLIK,7.01.02.2.04,Pelaksanaan Urusan Pemerintahan yang Dilimpahkan kepada Camat,7.01.02.2.04.0002,Pelaksanaan Urusan Pemerintahan yang terkait dengan Nonperizinan,7.01.2.22.0.00.16.0000,Kapanewon Banguntapan,722387,Jumlah Laporan Pelaksanaan Nonperizinan pada Urusan Pemerintahan,Laporan,Terlaksananya Urusan Pemerintahan yang Terkait dengan Nonperizinan,1,2,2,2,2,2,2,,,,13000000.0,13000000.0,13255000.0,13300000.0,13300000.0,0.0,0.0
3402,KAB. BANTUL,20252029,7.01,KECAMATAN,7.01.03,PROGRAM PEMBERDAYAAN MASYARAKAT DESA DAN KELURAHAN,7.01.03.2.01,Koordinasi Kegiatan Pemberdayaan Desa,7.01.03.2.01.0001,Peningkatan Partisipasi Masyarakat dalam Forum Musyawarah Perencanaan Pembangunan di Desa,7.01.2.22.0.00.16.0000,Kapanewon Banguntapan,722349,Jumlah Lembaga Kemasyarakatan yang Berpartisipasi dalam Forum Musyawarah Perencanaan Pembangunan di Desa ,Lembaga Kemasyarakatan,Meningkatnya Partisipasi Masyarakat dalam Forum Musyawarah Perencanaan Pembangunan di Desa,8,8,8,8,8,8,8,,,,22000000.0,22000000.0,22000000.0,22000000.0,22000000.0,0.0,0.0
3402,KAB. BANTUL,20252029,7.01,KECAMATAN,7.01.03,PROGRAM PEMBERDAYAAN MASYARAKAT DESA DAN KELURAHAN,7.01.03.2.01,Koordinasi Kegiatan Pemberdayaan Desa,7.01.03.2.01.0003,Peningkatan Efektifitas Kegiatan Pemberdayaan Masyarakat di Wilayah Kecamatan,7.01.2.22.0.00.16.0000,Kapanewon Banguntapan,722349,Jumlah Laporan Peningkatan Efektivitas Kegiatan Pemberdayaan Masyarakat di Wilayah Kecamatan ,Laporan,Meningkatnya Efektifitas Kegiatan Pemberdayaan Masyarakat di Wilayah Kecamatan,13,6,4,4,4,4,4,,,,65000000.0,65000000.0,66000000.0,66000000.0,66000000.0,0.0,0.0
3402,KAB. BANTUL,20252029,7.01,KECAMATAN,7.01.03,PROGRAM PEMBERDAYAAN MASYARAKAT DESA DAN KELURAHAN,7.01.03.2.03,Pemberdayaan Lembaga Kemasyarakatan Tingkat Kecamatan,7.01.03.2.03.0004,Fasilitasi Pengembangan Usaha Ekonomi Masyarakat,7.01.2.22.0.00.16.0000,Kapanewon Banguntapan,722363,Jumlah Laporan Fasilitasi Pengembangan Usaha Ekonomi Masyarakat,Laporan,Terlaksananya Fasilitasi Pengembangan Usaha Ekonomi Masyarakat,5,5,4,4,4,4,4,,,,41779298.0,42393132.0,42360868.0,43068551.0,43808273.0,0.0,0.0
3402,KAB. BANTUL,20252029,7.01,KECAMATAN,7.01.04,PROGRAM KOORDINASI KETENTRAMAN DAN KETERTIBAN UMUM,7.01.04.2.01,Koordinasi Upaya Penyelenggaraan Ketenteraman dan Ketertiban Umum,7.01.04.2.01.0001,"Sinergitas dengan Kepolisian Negara Republik Indonesia, Tentara Nasional Indonesia dan Instansi Vertikal di Wilayah Kecamatan",7.01.2.22.0.00.16.0000,Kapanewon Banguntapan,722243,"Jumlah Laporan Hasil Sinergitas dengan Kepolisian Negara Republik Indonesia, Tentara Nasional Indonesia dan Instansi Vertikal di Wilayah Kecamatan",Laporan,"Terlaksananya Sinergitas dengan Kepolisian Negara Republik Indonesia, Tentara Nasional Indonesia dan Instansi Vertikal di Wilayah Kecamatan",5,5,2,2,2,2,2,,,,18437115.0,18524997.0,18663546.0,18764864.0,18870769.0,0.0,0.0
3402,KAB. BANTUL,20252029,7.01,KECAMATAN,7.01.05,PROGRAM PENYELENGGARAAN URUSAN PEMERINTAHAN UMUM,7.01.05.2.01,Penyelenggaraan Urusan Pemerintahan Umum Sesuai Penugasan Kepala Daerah,7.01.05.2.01.0001,"Pembinaan Wawasan Kebangsaan dan Ketahanan Nasional dalam rangka Memantapkan Pengamalan Pancasila, Pelaksanaan Undang-Undang Dasar Negara Republik Indonesia Tahun

1945, Pelestarian Bhinneka Tunggal Ika serta Pemertahanan dan Pemeliharaan Keutuhan Negara Kesatuan Republik Indonesia",7.01.2.22.0.00.16.0000,Kapanewon Banguntapan,717821,"Jumlah Orang yang Mengikuti Pembinaan Wawasan Kebangsaan dan Ketahanan Nasional dalam rangka Memantapkan Pengamalan Pancasila, Pelaksanaan Undang-Undang Dasar Negara Republik Indonesia Tahun 1945, Pelestarian Bhinneka Tunggal Ika serta Pemertahanan dan Pemeliharaan Keutuhan Negara Kesatuan Republik Indonesia",Orang,"Terlaksananya Pembinaan Wawasan Kebangsaan dan Ketahanan Nasional dalam rangka Memantapkan Pengamalan Pancasila, Pelaksanaan Undang-Undang Dasar Negara Republik Indonesia Tahun 1945, Pelestarian Bhinneka Tunggal Ika serta Pemertahanan dan Pemeliharaan Keutuhan Negara Kesatuan Republik Indonesia",75,75,75,75,75,75,75,,,,166084493.0,166876145.0,168124217.0,169036904.0,169990911.0,0.0,0.0
3402,KAB. BANTUL,20252029,2.22,URUSAN PEMERINTAHAN BIDANG KEBUDAYAAN,2.22.08,PROGRAM PENYELENGGARAAN KEISTIMEWAAN YOGYAKARTA URUSAN KEBUDAYAAN,2.22.08.5.07,"Adat, Seni, Tradisi dan Lembaga Budaya",2.22.08.5.07.0006,Gelar Budaya Jogja,7.01.2.22.0.00.17.0000,Kapanewon Pundong,729255,Jumlah Laporan Gelar Budaya Yogyakarta,Laporan,Terlaksananya Gelar Budaya Yogyakarta,1,1,1,1,1,1,1,,,,100000000.0,50000000.0,50000000.0,50000000.0,50000000.0,0.0,0.0
3402,KAB. BANTUL,20252029,4.01,SEKRETARIAT DAERAH,4.01.04,PROGRAM PENYELENGGARAAN KEISTIMEWAAN YOGYAKARTA URUSAN KELEMBAGAAN DAN KETATALAKSANAAN,4.01.04.5.01,Penataan Kelembagaan dan Ketatalaksanaan Keistimewaan,4.01.04.5.01.0007,Penerapan dan Pendampingan Keistimewaan di Kapanewon/Kemantren dan Kalurahan/ Kelurahan,7.01.2.22.0.00.17.0000,Kapanewon Pundong,716457,Jumlah Dokumen Hasil Penerapan Keistimewaan di Kapanewon/Kemantren dan Kalurahan/Kelurahan yang Didampingi,Dokumen,Terlaksananya Penerapan dan Pendampingan Keistimewaan di Kapanewon/Kemantren dan Kalurahan/Kelurahan,3,4,3,3,3,3,3,,,,35996000.0,30000000.0,30000000.0,30000000.0,30000000.0,0.0,0.0
3402,KAB. BANTUL,20252029,7.01,KECAMATAN,7.01.02,PROGRAM PENYELENGGARAAN PEMERINTAHAN DAN PELAYANAN PUBLIK,7.01.02.2.01,"Koordinasi Penyelenggaraan Kegiatan

Pemerintahan di Tingkat Kecamatan",7.01.02.2.01.0001,Koordinasi/Sinergi Perencanaan dan Pelaksanaan Kegiatan Pemerintahan dengan Perangkat Daerah dan Instansi Vertikal Terkait,7.01.2.22.0.00.17.0000,Kapanewon Pundong,720305,Jumlah Laporan Koordinasi/Sinergi Perencanaan dan Pelaksanaan Kegiatan Pemerintahan dengan Perangkat Daerah dan Instansi Vertikal Terkait,Laporan,Terlaksananya Koordinasi/Sinergi Perencanaan dan Pelaksanaan Kegiatan Pemerintahan dengan Perangkat Daerah dan Instansi Vertikal Terkait,4,4,4,4,4,4,4,,,,7700000.0,7700000.0,7700000.0,7700000.0,7700000.0,0.0,0.0
3402,KAB. BANTUL,20252029,7.01,KECAMATAN,7.01.02,PROGRAM PENYELENGGARAAN PEMERINTAHAN DAN PELAYANAN PUBLIK,7.01.02.2.01,"Koordinasi Penyelenggaraan Kegiatan

Pemerintahan di Tingkat Kecamatan",7.01.02.2.01.0002,Peningkatan Efektifitas Kegiatan Pemerintahan di Tingkat Kecamatan,7.01.2.22.0.00.17.0000,Kapanewon Pundong,720305,Jumlah Dokumen Peningkatan Efektifitas Kegiatan Pemerintahan di Tingkat Kecamatan,Dokumen,Meningkatnya Efektifitas Kegiatan Pemerintahan di Tingkat Kecamatan,7,7,7,7,7,7,7,,,,64458655.0,64797791.0,65332196.0,65722994.0,66131543.0,0.0,0.0
3402,KAB. BANTUL,20252029,7.01,KECAMATAN,7.01.02,PROGRAM PENYELENGGARAAN PEMERINTAHAN DAN PELAYANAN PUBLIK,7.01.02.2.04,Pelaksanaan Urusan Pemerintahan yang Dilimpahkan kepada Camat,7.01.02.2.04.0002,Pelaksanaan Urusan Pemerintahan yang terkait dengan Nonperizinan,7.01.2.22.0.00.17.0000,Kapanewon Pundong,720340,Jumlah Laporan Pelaksanaan Nonperizinan pada Urusan Pemerintahan,Laporan,Terlaksananya Urusan Pemerintahan yang Terkait dengan Nonperizinan,2,2,2,2,2,2,2,,,,23796600.0,23908200.0,24084400.0,24213252.0,24347878.0,0.0,0.0
3402,KAB. BANTUL,20252029,7.01,KECAMATAN,7.01.03,PROGRAM PEMBERDAYAAN MASYARAKAT DESA DAN KELURAHAN,7.01.03.2.01,Koordinasi Kegiatan Pemberdayaan Desa,7.01.03.2.01.0001,Peningkatan Partisipasi Masyarakat dalam Forum Musyawarah Perencanaan Pembangunan di Desa,7.01.2.22.0.00.17.0000,Kapanewon Pundong,720378,Jumlah Lembaga Kemasyarakatan yang Berpartisipasi dalam Forum Musyawarah Perencanaan Pembangunan di Desa ,Lembaga Kemasyarakatan,Meningkatnya Partisipasi Masyarakat dalam Forum Musyawarah Perencanaan Pembangunan di Desa,10,10,10,10,10,10,10,,,,22000000.0,22103000.0,22266000.0,22385100.0,22509000.0,0.0,0.0
3402,KAB. BANTUL,20252029,7.01,KECAMATAN,7.01.03,PROGRAM PEMBERDAYAAN MASYARAKAT DESA DAN KELURAHAN,7.01.03.2.01,Koordinasi Kegiatan Pemberdayaan Desa,7.01.03.2.01.0003,Peningkatan Efektifitas Kegiatan Pemberdayaan Masyarakat di Wilayah Kecamatan,7.01.2.22.0.00.17.0000,Kapanewon Pundong,720378,Jumlah Laporan Peningkatan Efektivitas Kegiatan Pemberdayaan Masyarakat di Wilayah Kecamatan ,Laporan,Meningkatnya Efektifitas Kegiatan Pemberdayaan Masyarakat di Wilayah Kecamatan,18,18,18,20,20,20,20,,,,53881000.0,54133700.0,54532600.0,54824300.0,55129000.0,0.0,0.0
3402,KAB. BANTUL,20252029,7.01,KECAMATAN,7.01.03,PROGRAM PEMBERDAYAAN MASYARAKAT DESA DAN KELURAHAN,7.01.03.2.03,Pemberdayaan Lembaga Kemasyarakatan Tingkat Kecamatan,7.01.03.2.03.0004,Fasilitasi Pengembangan Usaha Ekonomi Masyarakat,7.01.2.22.0.00.17.0000,Kapanewon Pundong,720413,Jumlah Laporan Fasilitasi Pengembangan Usaha Ekonomi Masyarakat,Laporan,Terlaksananya Fasilitasi Pengembangan Usaha Ekonomi Masyarakat,4,4,4,4,4,4,4,,,,34745217.0,34909169.0,35166521.0,35354821.0,35552445.0,0.0,0.0
3402,KAB. BANTUL,20252029,7.01,KECAMATAN,7.01.04,PROGRAM KOORDINASI KETENTRAMAN DAN KETERTIBAN UMUM,7.01.04.2.01,Koordinasi Upaya Penyelenggaraan Ketenteraman dan Ketertiban Umum,7.01.04.2.01.0001,"Sinergitas dengan Kepolisian Negara Republik Indonesia, Tentara Nasional Indonesia dan Instansi Vertikal di Wilayah Kecamatan",7.01.2.22.0.00.17.0000,Kapanewon Pundong,720442,"Jumlah Laporan Hasil Sinergitas dengan Kepolisian Negara Republik Indonesia, Tentara Nasional Indonesia dan Instansi Vertikal di Wilayah Kecamatan",Laporan,"Terlaksananya Sinergitas dengan Kepolisian Negara Republik Indonesia, Tentara Nasional Indonesia dan Instansi Vertikal di Wilayah Kecamatan",5,5,3,5,5,5,5,,,,12191981.0,12249251.0,12339540.0,12405566.0,12474581.0,0.0,0.0
3402,KAB. BANTUL,20252029,7.01,KECAMATAN,7.01.05,PROGRAM PENYELENGGARAAN URUSAN PEMERINTAHAN UMUM,7.01.05.2.01,Penyelenggaraan Urusan Pemerintahan Umum Sesuai Penugasan Kepala Daerah,7.01.05.2.01.0001,"Pembinaan Wawasan Kebangsaan dan Ketahanan Nasional dalam rangka Memantapkan Pengamalan Pancasila, Pelaksanaan Undang-Undang Dasar Negara Republik Indonesia Tahun

1945, Pelestarian Bhinneka Tunggal Ika serta Pemertahanan dan Pemeliharaan Keutuhan Negara Kesatuan Republik Indonesia",7.01.2.22.0.00.17.0000,Kapanewon Pundong,720470,"Jumlah Orang yang Mengikuti Pembinaan Wawasan Kebangsaan dan Ketahanan Nasional dalam rangka Memantapkan Pengamalan Pancasila, Pelaksanaan Undang-Undang Dasar Negara Republik Indonesia Tahun 1945, Pelestarian Bhinneka Tunggal Ika serta Pemertahanan dan Pemeliharaan Keutuhan Negara Kesatuan Republik Indonesia",Orang,"Terlaksananya Pembinaan Wawasan Kebangsaan dan Ketahanan Nasional dalam rangka Memantapkan Pengamalan Pancasila, Pelaksanaan Undang-Undang Dasar Negara Republik Indonesia Tahun 1945, Pelestarian Bhinneka Tunggal Ika serta Pemertahanan dan Pemeliharaan Keutuhan Negara Kesatuan Republik Indonesia",44,44,75,75,75,75,75,,,,170599934.0,171401304.0,172664697.0,173588587.0,174554304.0,0.0,0.0
3402,KAB. BANTUL,20252029,2.22,URUSAN PEMERINTAHAN BIDANG KEBUDAYAAN,2.22.08,PROGRAM PENYELENGGARAAN KEISTIMEWAAN YOGYAKARTA URUSAN KEBUDAYAAN,2.22.08.5.07,"Adat, Seni, Tradisi dan Lembaga Budaya",2.22.08.5.07.0006,Gelar Budaya Jogja,7.01.2.22.4.01.10.0000,Kapanewon Pleret,724709,Jumlah Laporan Gelar Budaya Yogyakarta,Laporan,Terlaksananya Gelar Budaya Yogyakarta,1,1,1,1,1,1,1,,,,100000000.0,50000000.0,50000000.0,50000000.0,50000000.0,0.0,0.0
3402,KAB. BANTUL,20252029,4.01,SEKRETARIAT DAERAH,4.01.04,PROGRAM PENYELENGGARAAN KEISTIMEWAAN YOGYAKARTA URUSAN KELEMBAGAAN DAN KETATALAKSANAAN,4.01.04.5.01,Penataan Kelembagaan dan Ketatalaksanaan Keistimewaan,4.01.04.5.01.0007,Penerapan dan Pendampingan Keistimewaan di Kapanewon/Kemantren dan Kalurahan/ Kelurahan,7.01.2.22.4.01.10.0000,Kapanewon Pleret,724882,Jumlah Dokumen Hasil Penerapan Keistimewaan di Kapanewon/Kemantren dan Kalurahan/Kelurahan yang Didampingi,Dokumen,Terlaksananya Penerapan dan Pendampingan Keistimewaan di Kapanewon/Kemantren dan Kalurahan/Kelurahan,3,3,3,3,3,3,3,,,,35996000.0,30000000.0,30000000.0,30000000.0,30000000.0,0.0,0.0
3402,KAB. BANTUL,20252029,7.01,KECAMATAN,7.01.02,PROGRAM PENYELENGGARAAN PEMERINTAHAN DAN PELAYANAN PUBLIK,7.01.02.2.01,"Koordinasi Penyelenggaraan Kegiatan

Pemerintahan di Tingkat Kecamatan",7.01.02.2.01.0001,Koordinasi/Sinergi Perencanaan dan Pelaksanaan Kegiatan Pemerintahan dengan Perangkat Daerah dan Instansi Vertikal Terkait,7.01.2.22.4.01.10.0000,Kapanewon Pleret,725546,Jumlah Laporan Koordinasi/Sinergi Perencanaan dan Pelaksanaan Kegiatan Pemerintahan dengan Perangkat Daerah dan Instansi Vertikal Terkait,Laporan,Terlaksananya Koordinasi/Sinergi Perencanaan dan Pelaksanaan Kegiatan Pemerintahan dengan Perangkat Daerah dan Instansi Vertikal Terkait,4,4,4,4,4,4,4,,,,16750000.0,16750000.0,16750000.0,16750000.0,17043691.0,0.0,0.0
3402,KAB. BANTUL,20252029,7.01,KECAMATAN,7.01.02,PROGRAM PENYELENGGARAAN PEMERINTAHAN DAN PELAYANAN PUBLIK,7.01.02.2.01,"Koordinasi Penyelenggaraan Kegiatan

Pemerintahan di Tingkat Kecamatan",7.01.02.2.01.0002,Peningkatan Efektifitas Kegiatan Pemerintahan di Tingkat Kecamatan,7.01.2.22.4.01.10.0000,Kapanewon Pleret,725546,Jumlah Dokumen Peningkatan Efektifitas Kegiatan Pemerintahan di Tingkat Kecamatan,Dokumen,Meningkatnya Efektifitas Kegiatan Pemerintahan di Tingkat Kecamatan,11,7,4,4,4,4,7,,,,19618790.0,19862500.0,19862500.0,19862500.0,19862500.0,0.0,0.0
3402,KAB. BANTUL,20252029,7.01,KECAMATAN,7.01.02,PROGRAM PENYELENGGARAAN PEMERINTAHAN DAN PELAYANAN PUBLIK,7.01.02.2.04,Pelaksanaan Urusan Pemerintahan yang Dilimpahkan kepada Camat,7.01.02.2.04.0002,Pelaksanaan Urusan Pemerintahan yang terkait dengan Nonperizinan,7.01.2.22.4.01.10.0000,Kapanewon Pleret,725569,Jumlah Laporan Pelaksanaan Nonperizinan pada Urusan Pemerintahan,Laporan,Terlaksananya Urusan Pemerintahan yang Terkait dengan Nonperizinan,2,2,2,2,2,2,2,,,,15197913.0,15197913.0,15582132.0,15863102.0,15863102.0,0.0,0.0
3402,KAB. BANTUL,20252029,7.01,KECAMATAN,7.01.03,PROGRAM PEMBERDAYAAN MASYARAKAT DESA DAN KELURAHAN,7.01.03.2.01,Koordinasi Kegiatan Pemberdayaan Desa,7.01.03.2.01.0001,Peningkatan Partisipasi Masyarakat dalam Forum Musyawarah Perencanaan Pembangunan di Desa,7.01.2.22.4.01.10.0000,Kapanewon Pleret,725697,Jumlah Lembaga Kemasyarakatan yang Berpartisipasi dalam Forum Musyawarah Perencanaan Pembangunan di Desa ,Lembaga Kemasyarakatan,Meningkatnya Partisipasi Masyarakat dalam Forum Musyawarah Perencanaan Pembangunan di Desa,10,10,10,10,10,10,10,,,,18304000.0,18304000.0,18304000.0,18304000.0,18884789.0,0.0,0.0
